text,label
RT @realDonaldTrump: I will be interviewed by Steve Hilton tonight at 9:00 P.M. on @FoxNews. Enjoy!,1
"...Mexico’s attitude is that people from other countries, including Mexico, should have the right to flow into the U.S. &amp, that U.S. taxpayers should be responsible for the tremendous costs associated w/this illegal migration. Mexico is wrong and I will soon be giving a response!",1
"I am very disappointed that Mexico is doing virtually nothing to stop illegal immigrants from coming to our Southern Border where everyone knows that because of the Democrats, our Immigration Laws are totally flawed &amp, broken...",1
"To the great people of Kentucky, please go out and vote for Matt Bevin today. Very important. He has done a fantastic job for you and America! #MAGA",1
RT @realDonaldTrump: Fred Keller of the Great State of Pennsylvania has been an outstanding State Representative. Now he is running as the...,1
"RT @realDonaldTrump: Megan King, who is running for Superior Court Judge in the Pennsylvania election, has my Full and Total Endorsement. S...",1
Just returned to the beautiful @WhiteHouse after a great evening in Pennsylvania! https://t.co/wMeh9k9knv,1
"Megan King, who is running for Superior Court Judge in the Pennsylvania election, has my Full and Total Endorsement. She is tough on crime and fully understands all aspects of the law. Vote for Megan tomorrow (Tuesday).",1
"Beautiful evening for a MAKE AMERICA GREAT AGAIN rally tonight in Pennsylvania. Thank you, I love you! #MAGA https://t.co/6oqbA5Y5zU",1
"Landing shortly in Montoursville, Pennsylvania - see everyone shortly! https://t.co/R67IxP3QPL",1
"Fred Keller of the Great State of Pennsylvania has been an outstanding State Representative. Now he is running as the Republican Nominee for Congress, and has my Complete and Total Endorsement. He will do a fantastic job - I look forward to seeing everyone tonight! #MAGA",1
"See you tonight at 7:00 P.M. Eastern, Montoursville, Pennsylvania! #MAGA https://t.co/Ij2AjXfRZa",1
"....Iran will call us if and when they are ever ready. In the meantime, their economy continues to collapse - very sad for the Iranian people!",1
"The Fake News put out a typically false statement, without any knowledge that the United States was trying to set up a negotiation with Iran. This is a false report....",1
"On this Cuban Independence Day, we stand by the people of Cuba in their quest for freedom, democracy and prosperity. The Cuban regime must end its repression of Cubans &amp, Venezuelans. The United States will not stand idly by as Cuba continues to subvert democracy in the Americas!",1
"Looks like Bernie Sanders is history. Sleepy Joe Biden is pulling ahead and think about it, I’m only here because of Sleepy Joe and the man who took him off the 1% trash heap, President O! China wants Sleepy Joe BADLY!",1
"Why are the Democrats not looking into all of the crimes committed by Crooked Hillary and the phony Russia Investigation? They would get back their credibility. Jerry Nadler, Schiff,  would have a whole new future open to them. Perhaps they could even run for President!",1
"“We have a booming economy, and working people are making gains that they haven’t seen in decades.”  Stuart Varney @foxandfriends",1
"Two Tweets missing from last batch, probably a Twitter error. No time for a redo! Only the Dems get redos!",1
".....was very good and highly professional to deal with - and if for any reason I didn’t like them, I would have gone elsewhere....there was always plenty of money around and banks to choose from. They would be very happy to take my money. Fake News!",1
"....Now the new big story is that Trump made a lot of money and buys everything for cash, he doesn’t need banks. But where did he get all of that cash? Could it be Russia? No, I built a great business and don’t need banks, but if I did they would be there...and DeutscheBank......",1
The Mainstream Media has never been as corrupt and deranged as it is today. FAKE NEWS is actually the biggest story of all and is the true ENEMY OF THE PEOPLE! That’s why they refuse to cover the REAL Russia Hoax. But the American people are wise to what is going on.....,1
"....fashioned, but true. When you don’t need or want money, you don’t need or want banks. Banks have always been available to me, they want to make money. Fake Media only says this to disparage, and always uses unnamed sources (because their sources don’t even exist)......",1
"The Failing New York Times (it will pass away when I leave office in 6 years), and others of the Fake News Media, keep writing phony stories about how I didn’t use many banks because they didn’t want to do business with me. WRONG! It is because I didn’t need money. Very old",1
RT @LouDobbs: God Bless President Trump--- Iran's so called leaders must think they're dealing with Bush or Obama.  #MAGA #AmericaFirst #Do...,1
The Mainstream Media hates to cover this! https://t.co/EMhAVWCjVf,1
"Starting Monday, our great Farmers can begin doing business again with Mexico and Canada. They have both taken the tariff penalties off of your great agricultural product. Please be sure that you are treated fairly. Any complaints should immediately go to  @SecretarySonny Perdue!",1
A great win for Brooks. Congratulations to a great champion! https://t.co/74z0n2icuA,1
"....who got them there. Chris Wallace said, “I actually think, whether you like his opinions or not, that Mayor Pete has a lot of substance...fascinating biography.” Gee, he never speaks well of me - I like Mike Wallace better...and Alfred E. Newman will never be President!",1
"Hard to believe that @FoxNews is wasting airtime on Mayor Pete, as Chris Wallace likes to call him. Fox is moving more and more to the losing (wrong) side in covering the Dems. They got dumped from the Democrats boring debates, and they just want in. They forgot the people.....",1
I will be interviewed by Steve Hilton tonight at 9:00 P.M. on @FoxNews. Enjoy!,1
"If Iran wants to fight, that will be the official end of Iran. Never threaten the United States again!",1
"False reporting yesterday. “There are no plans to send migrants to Northern or Coastal Border facilities, including Florida.” @FoxNews  Not by airplanes or any other way. Our Country is FULL, will not, and can not, take you in!",1
"Our Economy and Jobs Market is BOOMING, the best in the World and in our Country’s history - and we have just started!",1
"With the wonderful College, University and other Graduations taking place all over the USA, there has never been a better time than now to graduate. Best jobs market ever, great housing and financing. Go out there, work hard, &amp, have a GREAT life. You deserve it. Congratulations!",1
I will be interviewed by Steve Hilton tonight at 8:00 P.M. on @FoxNews. Enjoy!,1
Watched some of the Fake News Political Shows this morning and continue to be amazed at how every question is asked in the most negative way. The Mainstream Media should be ashamed of itself - But the good news is that the USA is wise to your game of dishonesty and deception!,1
"....he would see that it was nevertheless strong on NO COLLUSION and, ultimately, NO OBSTRUCTION...Anyway, how do you Obstruct when there is no crime and, in fact, the crimes were committed by the other side? Justin is a loser who sadly plays right into our opponents hands!",1
"Never a fan of @justinamash, a total lightweight who opposes me and some of our great Republican ideas and policies just for the sake of getting his name out there through controversy. If he actually read the biased Mueller Report, “composed” by 18 Angry Dems who hated Trump,....",1
"....Conditions, drug prices down for first time in 51 years (&amp, soon will drop much further), Right to Try, protecting your 2nd Amendment, big Tax &amp, Reg Cuts, 3.2 GDP, Strong Foreign Policy, &amp, much much more that nobody else would have been able to do. Our Country is doing GREAT!",1
"....was a depleted disaster, will soon be stronger than ever before, our Vets are finally being taken care of and now have Choice, our Courts will have 145 great new Judges, and 2 Supreme Court Justices, got rid of the disastrous Individual Mandate &amp, will protect Pre-Existing....",1
"For all of the Fake News Sunday Political Shows, whose bias &amp, dishonesty is greater than ever seen in our Country before, please inform your viewers that our Economy is setting records, with more people employed today than at any time in U.S. history, our Military, which....",1
"....for Life in 2020. If we are foolish and do not stay UNITED as one, all of our hard fought gains for Life can, and will, rapidly disappear!",1
"....Federal Judges (many more to come), two great new Supreme Court Justices, the Mexico City Policy, and a whole new &amp, positive attitude about the Right to Life. The Radical Left, with late term abortion (and worse), is imploding on this issue. We must stick together and Win....",1
"As most people know, and for those who would like to know, I am strongly Pro-Life, with the three exceptions - Rape, Incest and protecting the Life of the mother - the same position taken by Ronald Reagan. We have come very far in the last two years with 105 wonderful new.....",1
"Courts &amp, Dems in Congress, neither of which have a clue, are trying to FORCE migrants into our Country! OUR COUNTRY IS FULL, OUR DETENTION CENTERS, HOSPITALS &amp, SCHOOLS ARE PACKED. Crazy!",1
"RT @realDonaldTrump: Will Jerry Nadler ever look into the fact that Crooked Hillary deleted and acid washed 33,000 emails AFTER getting a m...",1
RT @realDonaldTrump: My Campaign for President was conclusively spied on. Nothing like this has ever happened in American Politics. A reall...,1
RT @realDonaldTrump: All people that are illegally coming into the United States now will be removed from our Country at a later date as we...,1
RT @TomFitton: Never in American history has there been such a spy effort against a candidate (@RealDonaldTrump) and abuse of power targeti...,1
"""RT @TomFitton: Now THIS is obstruction:  FBI notes: """"Hillary cover up operation work ticket archive cleanup."""" FBI knew of cover-up related...""",1
"""RT @TomFitton: Sure enough, Weissmann had key role in hiring the """"13 angry Democrats"""" for Mueller @realDonaldTrump harassment operation --...""",1
RT @TomFitton: Comey has significant potential criminal liability for his Spygate targeting of @RealDonaldTrump. @JudicialWatch @FoxNews ht...,1
Thank you Dan! https://t.co/TdvC2eVo4H,1
Word is out that book is GREAT! https://t.co/mTA1xcz9eQ,1
RT @callme_Chari: @newscomauHQ If he’s anything like Trump congratulations to you all. You have a leader who loves your country and will pu...,1
Congratulations to Scott on a GREAT WIN! https://t.co/IKxDrQmHfV,1
"Our courageous and vigilant Armed Forces safeguard the blessings of liberty for us and for future generations by selflessly answering the call of duty. Today, and every day, we acknowledge and celebrate all who proudly wear our Nation’s uniforms! https://t.co/w4DNjyPqvw https://t.co/BPXkmobseQ",1
Consumer Sentiment in the month of May is the highest in 15 years. Very nice! @FoxNews,1
"Today, it was my great honor to address the the National Association of REALTORS! https://t.co/LQNExa57ne",1
"With all of the Fake and Made Up News out there, Iran can have no idea what is actually going on!",1
"It now seems the General Flynn was under investigation long before was common knowledge. It would have been impossible for me to know this but, if that was the case, and with me being one of two people who would become president, why was I not told so that I could make a change?",1
"The Fake News Media is hurting our Country with its fraudulent and highly inaccurate coverage of Iran. It is scattershot, poorly sourced (made up), and DANGEROUS. At least Iran doesn’t know what to think, which at this point may very well be a good thing!",1
"Will Jerry Nadler ever look into the fact that Crooked Hillary deleted and acid washed 33,000 emails AFTER getting a most powerful demand notice for them from Congress?",1
"My Campaign for President was conclusively spied on. Nothing like this has ever happened in American Politics. A really bad situation. TREASON means long jail sentences, and this was TREASON!",1
New Fox Poll: 58% of people say that the FBI broke the law in investigating Donald J. Trump. @foxandfriends,1
MAKE AMERICA GREAT AGAIN!,1
“What happened is that Donald Trump won. Down goes Comey.” @foxandfriends,1
Will the Democrats give our Country a badly needed immigration win before the election? Good chance!,1
"All people that are illegally coming into the United States now will be removed from our Country at a later date as we build up our removal forces and as the laws are changed. Please do not make yourselves too comfortable, you will be leaving soon!",1
"Border Patrol is apprehending record numbers of people at the Southern Border. The bad “hombres,” of which there are many, are being detained &amp, will be sent home. Those which we release under the ridiculous Catch &amp, Telease loophole, are being registered and will be removed later!",1
"The Democrats now realize that there is a National Emergency at the Border and that, if we work together, it can be immediately fixed. We need Democrat votes and all will be well!",1
.@BilldeBlasio is the worst Mayor in the history of New York City - he won’t last long! https://t.co/NyYntsX573,1
"RT @WhiteHouse: “America’s last major overhaul of our legal admissions policy was 54 YEARS ago. Think of that. So a major update, and that'...",1
"""RT @WhiteHouse: """"Our plan includes a sweeping modernization of our dysfunctional legal immigration process . . . The system will finally be...""",1
"We are here on this beautiful spring day to unveil our plan to create a fair, modern &amp, LAWFUL system of immigration for the U.S. If adopted, our plan will transform America’s immigration system into the pride of our Nation and the envy of the modern world. https://t.co/YqyTYgTByD",1
"Congratulations to Dan Bishop on his big Republican Primary victory in the 9th Congressional District of North Carolina. Dan is strong on Crime, Loves our Military, Vets, 2A, and great Healthcare. He has my Complete and Total Endorsement! #MAGA",1
"RT @realDonaldTrump: The Fake News Washington Post, and even more Fake News New York Times, are writing stories that there is infighting wi...",1
RT @realDonaldTrump: ....Different opinions are expressed and I make a decisive and final decision - it is a very simple process. All sides...,1
"The Dems are getting another beauty to join their group. Bill de Blasio of NYC, considered the worst mayor in the U.S., will supposedly be making an announcement for president today. He is a JOKE, but if you like high taxes &amp, crime, he’s your man. NYC HATES HIM!",1
"RT @WhiteHouse: Tonight, the White House was lit in blue in honor of Peace Officers Memorial Day. https://t.co/Tv9nAn5M2G",1
"RT @Trump: Ahead of the @PGAChampionship this week, @B_Dechambeau and @DJohnsonPGA joined us at @TrumpFerryPoint in support of @Curetivity!...",1
"....Different opinions are expressed and I make a decisive and final decision - it is a very simple process. All sides, views, and policies are covered. I’m sure that Iran will want to talk soon.",1
"The Fake News Washington Post, and even more Fake News New York Times, are writing stories that there is infighting with respect to my strong policy in the Middle East. There is no infighting whatsoever....",1
Thank you Andrew - We all miss beautiful Meadow! https://t.co/a5PLSwpJyx,1
"We stand firmly, strongly, and proudly with the incredible men and women of law enforcement. You do not hear it nearly enough, but Americans across this Country love you, support you, and respect you more than you could possibly know! #PeaceOfficersMemorialDay https://t.co/T0qB5zN7WG",1
"The courage &amp, sacrifice of our heroes is the reason our flag stands tall, our hearts beat with pride, and our Country remains one people, one family, and one NATION UNDER GOD. Today, we thank you, we honor you, &amp, we forever cherish the memory of our Fallen Men and Women in Blue! https://t.co/ARHYgDVi3M",1
"Thank you Joe and remember, the BRAIN is much sharper also! https://t.co/h1fG1GRQ99",1
RT @EricTrump: Very proud of @realDonaldTrump - he is going an amazing job!Trump Average Approval Ratings Skyrocket To Highest Point In Y...,1
"RT @EricTrump: Spare me? First you have never created a job in your life. Second, our great city has gone to shit under your leadership. Cr...",1
The golden era of American energy is now underway! https://t.co/gEmhoMlLoc,1
"With incredible grit, skill, and pride, the 7,000 workers here at Sempra Energy are helping lead the American Energy Revolution. They are not only making our nation WEALTHIER but they are making America SAFER by building a future of American Energy INDEPENDENCE! https://t.co/Hqn9wEIXo9",1
"It is great to be here in Hackberry, Louisiana with the incredible men and women who are making America into the energy superpower of the world! https://t.co/l0DrjtHf62",1
"Today marks the one-year anniversary of the opening of the United States Embassy in Jerusalem, Israel. Our beautiful embassy stands as a proud reminder of our strong relationship with Israel and of the importance of keeping a promise and standing for the truth.",1
"When Prime Minister @AbeShinzo of Japan visited with me in the @WhiteHouse two weeks ago, I told him that I would be going to the G20 in Osaka, Japan. I look forward to being with him and other World Leaders!",1
"Our great Senator (and Star) from the State of Arkansas, @TomCottonAR, has just completed a wonderful book, “Sacred Duty,” about Arlington National Cemetery and the men and women who serve with such love and devotion. On sale today, make it big!",1
"China will be pumping money into their system and probably reducing interest rates, as always, in order to make up for the business they are, and will be, losing. If the Federal Reserve ever did a “match,” it would be game over, we win! In any event, China wants a deal!",1
"Our great Senator (and Star) from the State of Arkansas, @TomCottonAR, has just completed a wonderful book, “Sacred Duty,” about Arlington National Cemetary and the men and women who serve with such love and devotion. On sale today, make it big!",1
"....This money will come from the massive Tariffs being paid to the United States for allowing China, and others, to do business with us. The Farmers have been “forgotten” for many years. Their time is now!",1
"Our great Patriot Farmers will be one of the biggest beneficiaries of what is happening now. Hopefully China will do us the honor of continuing to buy our great farm product, the best, but if not your Country will be making up the difference based on a very high China buy......",1
"....of the tremendous ground we have lost to China on Trade since the ridiculous one sided formation of the WTO. It will all happen, and much faster than people think!",1
"When the time is right we will make a deal with China. My respect and friendship with President Xi is unlimited but, as I have told him many times before, this must be a great deal for the United States or it just doesn’t make any sense. We have to be allowed to make up some.....",1
"Billions of Dollars, and moving jobs back to the USA where they belong. Other countries are already negotiating with us because they don’t want this to happen to them. They must be a part of USA action. This should have been done by our leaders many years ago. Enjoy!",1
"We can make a deal with China tomorrow, before their companies start leaving so as not to lose USA business, but the last time we were close they wanted to renegotiate the deal. No way! We are in a much better position now than any deal we could have made. Will be taking in.....",1
"....so that they will be more competitive for USA buyers. We are now a much bigger economy than China, and have substantially increased in size since the great 2016 Election. We are the “piggy bank” that everyone wants to raid and take advantage of. NO MORE!",1
"China buys MUCH less from us than we buy from them, by almost 500 Billion Dollars, so we are in a fantastic position. Make your product at home in the USA and there is no Tariff. You can also buy from a non-Tariffed country instead of China. Many companies are leaving China.....",1
"In one year Tariffs have rebuilt our Steel Industry - it is booming! We placed a 25% Tariff on “dumped” steel from China &amp, other countries, and we now have a big and growing industry. We had to save Steel for our defense and auto industries, both of which are coming back strong!",1
"I met Marine Sgt. John Peck, a quadruple amputee who has received a double arm transplant, at Walter Reed in 2017. Today, it was my honor to welcome John (HERO) to the Oval, with his wonderful wife Jessica. He also wrote a book that I highly recommend, “Rebuilding Sergeant Peck.” https://t.co/eiNnHcEU7x",1
Wishing former President Jimmy Carter a speedy recovery from his hip surgery earlier today. He was in such good spirits when we spoke last month - he will be fine!,1
"Great to welcome Chairman Shin from Lotte Group to the WH. They just invested $3.1 BILLION into Louisiana-biggest investment in U.S. EVER from a South Korean company, &amp, thousands more jobs for Americans. Great partners like ROK know the U.S. economy is running stronger than ever! https://t.co/WaJxDeTuxj",1
"Today, I officially updated my budget to include $18 million for our GREAT @SpecialOlympics, whose athletes inspire us and make our Nation so PROUD!",1
"We must protect our Great Lakes, keeping them clean and beautiful for future generations. That’s why I am fighting for $300 million in my updated budget for the Great Lakes Restoration Initiative.",1
"Under my Administration, we are restoring @NASA to greatness and we are going back to the Moon, then Mars. I am updating my budget to include an additional $1.6 billion so that we can return to Space in a BIG WAY!",1
My Administration will be fighting for $200 million for the Army Corps Everglades restoration work this year. Congress needs to help us complete the world’s largest intergovernmental watershed restoration project ASAP! Good for Florida and good for the environment.,1
"RT @WhiteHouse: This afternoon, President Trump welcomed Prime Minister Viktor Orban of Hungary to the Oval Office. https://t.co/OgdONwKRB6",1
"..There will be nobody left in China to do business with. Very bad for China, very good for USA! But China has taken so advantage of the U.S. for so many years, that they are way ahead (Our Presidents did not do the job). Therefore, China should not retaliate-will only get worse!",1
"...completely avoided if you buy from a non-Tariffed Country, or you buy the product inside the USA (the best idea). That’s Zero Tariffs. Many Tariffed companies will be leaving China for Vietnam and other such countries in Asia. That’s why China wants to make a deal so badly!...",1
"There is no reason for the U.S. Consumer to pay the Tariffs, which take effect on China today. This has been proven recently when only 4 points were paid by the U.S., 21 points by China because China subsidizes product to such a large degree. Also, the Tariffs can be.....",1
RT @DonaldJTrumpJr: Because his family is on their payroll... https://t.co/73nygpO6k2,1
"Democrat Rep. Tlaib is being slammed for her horrible and highly insensitive statement on the Holocaust. She obviously has tremendous hatred of Israel and the Jewish people. Can you imagine what would happen if I ever said what she said, and says?",1
"Bernie Sanders, “The Economy is doing well, and I’m sure I don’t have to give Trump any credit - I’m sure he’ll take all the credit that he wants.” Wrong Bernie, the Economy is doing GREAT, and would have CRASHED if my opponent (and yours), Crooked Hillary Clinton, had ever won!",1
RT @GOPChairwoman: Asian Americans are winning with @realDonaldTrump: 2.1% unemployment rate – the lowest in history!Asian taxpayers re...,1
"RT @GOPChairwoman: Joe Biden let China get away with cheating when he was Vice President, and he continues to naively dismiss China today....",1
"Has anyone noticed that all the Boston @RedSox have done is WIN since coming to the White House! Others also have done very well. The White House visit is becoming the opposite of being on the cover of Sports Illustrated! By the way, the Boston players were GREAT guys!",1
The unexpectedly good first quarter 3.2% GDP was greatly helped by Tariffs from China. Some people just don’t get it!,1
"Also, congratulations to @OANN on the great job you are doing and the big ratings jump (“thank you President Trump”)!",1
"Thank you @foxandfriends, great show this morning and congratulations on your number one (by far) rating. Well deserved!",1
"I say openly to President Xi &amp, all of my many friends in China that China will be hurt very badly if you don’t make a deal because companies will be forced to leave China for other countries. Too expensive to buy in China. You had a great deal, almost completed, &amp, you backed out!",1
"..There will be nobody left in China to do business with. Very bad for China, very good for USA! But China has taken so advantage of the U.S. for so many years, that they are way ahead (Our Presidents did not do the job). Therefore, China should not retaliate-will only get worse!",1
"....completely avoided if you by from a non-Tariffed Country, or you buy the product inside the USA (the best idea). That’s Zero Tariffs. Many Tariffed companies will be leaving China for Vietnam and other such countries in Asia. That’s why China wants to make a deal so badly!...",1
"Their is no reason for the U.S. Consumer to pay the Tariffs, which take effect on China today. This has been proven recently when only 4 points were paid by the U.S., 21 points by China because China subsidizes product to such a large degree. Also, the Tariffs can be.....",1
"information! As long as President Trump is President, his opposition will use every tool, and misuse every tool available, to make his life miserable.” @TomFitton @JudicialWatch @LouDobbs  Sadly, this proves I am doing a great job - Also, Best Economy and Employment Numbers EVER!",1
"“It’s the attack strategy of harass. This is not about the Attorney General, who is very sophisticated &amp, knows it isn’t about him, it’s about trying to destroy President Trump through an assault on his AG for upholding the rule of law. He released a massive amount of......",1
....overthrow the President through an illegal coup.” (Recommended by previous DOJ) @TomFitton @JudicialWatch,1
"RT @RepPeteKing: Hard to justify Senate subpoena of @DonaldJTrumpJr. After two years of investigations by Mueller, Senate &amp, House as well a...",1
....and the Democrat National Committee-The Democrat Party apparatus-has been caught using donor Dollars to Collude with Russian Intelligence to attack a domestic political opponent (me). The FBI has no leadership. The Director is protecting the same gang.....that tried to....,1
"“Just another abuse of power in a long series of abuses of power by the Democrats that began during the Obama Administration, continued through the Mueller FBI operation, &amp, now the baton has been passed to Jerry Nadler to continue to abuse power to harass President Trump..",1
"“Even Director James Clapper admits that the FBI actions against the Trump Presidential Campaign do in fact meet the definition of spying, perhaps FBI Director Christopher Wray will be the next to do so.” @LouDobbs",1
"China is DREAMING that Sleepy Joe Biden, or any of the others, gets elected in 2020. They LOVE ripping off America!",1
The “Constitutional Crisis” is the Democrats refusing to work. Let them start by fixing the mess that their Immigration Laws have caused at the Southern Border.,1
"When the Mueller Report came out showing NO Collusion with Russia (of course), it was supposed to be over, back to work for the people. But the Dems have gone “nuts,” and it has actually gotten worse! Hope the Republicans win back the House in 2020, or little will get done!",1
"Ever since the Mueller Report showed No Collusion &amp, No Obstruction, the Dems have been working overtime to damage me and the Republican Party by issuing over 80 demands for documents and testimonies, and with NO REASON. That’s all they want to do - don’t care about anything else!",1
"Despite two years and millions of dollars spent, the Democrats are acting like crazed lunatics ever since the results of the Mueller Report were made public. But they knew there was NOTHING even before the Report was started. It is all a big Hoax, the biggest in American history!",1
"....employment numbers ever, low taxes &amp, regulations, a rebuilt military &amp, V.A., many great new judges, &amp, so much more. But we have had a giant SCAM perpetrated upon our nation, a Witch Hunt, a Treasonous Hoax. That is the Constitutional Crisis &amp, hopefully guilty people will pay!",1
"The Democrats new and pathetically untrue sound bite is that we are in a “Constitutional Crisis.” They and their partner, the Fake News Media, are all told to say this as loud and as often as possible. They are a sad JOKE! We may have the strongest Economy in our history, best...",1
"....We will then spend (match or better) the money that China may no longer be spending with our Great Patriot Farmers (Agriculture), which is a small percentage of total Tariffs received, and distribute the food to starving people in nations around the world! GREAT! #MAGA",1
"We are right where we want to be with China. Remember, they broke the deal with us &amp, tried to renegotiate. We will be taking in Tens of Billions of Dollars in Tariffs from China. Buyers of product can make it themselves in the USA (ideal), or buy it from non-Tariffed countries...",1
RT @GOPChairwoman: The @realDonaldTrump effect on the 2020 Senate Map: Chuck Schumer is 0-7 in recruiting Senate challengers!https://t.c...,1
"RT @GOPChairwoman: Republicans and @realDonaldTrump are delivering for Americans: *6M new jobs *Unemployment at 3.6%, the lowest since...",1
RT @WhiteHouse: President @realDonaldTrump put forward 4 principles to protect American patients from the financial devastation of surprise...,1
RT @TomFitton: Schiff knew. Comey knew. Obama knew. Susan Rice knew. Biden knew. Brennan knew. Clapper knew. Peter Strzok kne...,1
Really sad! https://t.co/OjzNjhJeHt,1
https://t.co/6Xc1NJnf1Z,1
"RT @RichLowry: I know he won’t do this, because obviously the political narrative is important to him and people around him, but Mueller sh...",1
RT @LisaMei62: .@KimStrassel discusses what she wrote about in her column today re: how very powerful people in DC are panicking because AG...,1
RT @TheRightMelissa: @RealCandaceO Yap Candace! No one in their right mind believes the crazy looney toon things coming out of the left. T...,1
"RT @TheRightMelissa: @RealCandaceO Because if they acknowledge the reality that Trump is neither of those things, they would be essentially...",1
Big attacks on Republicans and Conservatives by Social Media. Not good!,1
https://t.co/NlL3YNhxly,1
"....Hoax. My campaign was being seriously spied upon by intel agencies and the Democrats. This never happened before in American history, and it all turned out to be a total scam, a Witch Hunt, that yielded No Collusion, No Obstruction. This must never be allowed to happen again!",1
"Think of it. I became President of the United States in one of the most hard fought and consequential elections in the history of our great nation. From long before I ever took office, I was under a sick &amp, unlawful investigation concerning what has become known as the Russian....",1
"RT @VP: Under the leadership of @Potus Trump our economy is roaring. Businesses large and small have created more than 5.8 million jobs, un...",1
"....President who is willing to have the battle, and we have a great Attorney General who is willing to lead the battle, and they are going to get to the bottom of it.” @EdRollins  @LouDobbs",1
"“The Democrats have nothing. Just want to distract from this President. The FBI was not doing its job, the State Department was covering things up everyday for Hillary. At the end of the day they’re fearful of what they did, and should be fearful. This is a tough.....",1
RT @realDonaldTrump: Such an easy way to avoid Tariffs? Make or produce your goods and products in the good old USA. It’s very simple!,1
RT @realDonaldTrump: I think that China felt they were being beaten so badly in the recent negotiation that they may as well wait around fo...,1
"RT @realDonaldTrump: ....The only problem is that they know I am going to win (best economy &amp, employment numbers in U.S. history, &amp, much mo...",1
RT @TomFitton: Democratic leaders don't want to talk about the criminal conspiracy their party was involved in related to the illegal spyin...,1
RT @GOPChairwoman: An Ohio manufacturing CEO explains that cracking down on China has meant stability and predictability for his business....,1
"I was NOT going to fire Bob Mueller, and did not fire Bob Mueller. In fact, he was allowed to finish his Report with unprecedented help from the Trump Administration. Actually, lawyer Don McGahn had a much better chance of being fired than Mueller. Never a big fan!",1
"....The only problem is that they know I am going to win (best economy &amp, employment numbers in U.S. history, &amp, much more), and the deal will become far worse for them if it has to be negotiated in my second term. Would be wise for them to act now, but love collecting BIG TARIFFS!",1
"I think that China felt they were being beaten so badly in the recent negotiation that they may as well wait around for the next election, 2020, to see if they could get lucky &amp, have a Democrat win - in which case they would continue to rip-off the USA for $500 Billion a year....",1
"So now the Radical Left Dems don’t talk about Collusion anymore, because the Mueller Report said there was No Collusion, they only want to talk about Obstruction, even though there was No Obstruction or No Crime - except for the crimes committed by the other side!",1
"RT @GovMikeHuckabee: If Sen Burr didn't get enough flesh out of @DonaldJTrumpJr in the 1st 29 hrs of hammering, then hold him back a grade...",1
"I won the 2016 Election partially based on no Tax Returns while I am under audit (which I still am), and the voters didn’t care. Now the Radical Left Democrats want to again relitigate this matter. Make it a part of the 2020 Election!",1
Such an easy way to avoid Tariffs? Make or produce your goods and products in the good old USA. It’s very simple!,1
"RT @ByronYork: If she was part of Russia 2016 campaign operation, odd that Mueller wasn't interested...RT @texan_21c: @ByronYork She was a...",1
"RT @nedryun: Love how Comey and Baker trying to get out there ahead of FISA report. But sorry, boys. Barr doesn’t give a rip about public o...",1
"""RT @WhiteHouse: Sen. @HawleyMO: “Large quantities of drugs are smuggled across the border. Isn’t that right?""""Border Patrol Chief: “That i...""",1
RT @nedryun: Exactly. https://t.co/Fj6UiFWekS,1
"RT @theamgreatness: More than 1,000 Conservatives Rally at Philly Planned Parenthood Where Unhinged Dem Bullied Pro-Lifers https://t.co/k5r...",1
RT @nedryun: Reminder: this guy is still on Twitter. Laura Loomer is not. The solution is not to ban this anti-Semite. The goal is to have...,1
RT @KamVTV: The FBI should be ASHAMED! They used unverified OPPOSITION research to get a FISA warrant to SPY on an American citizen?! They...,1
RT @brithume: Are Democratic voters really fooled by this show? Jerry Nadler’s strategy clearly aims at provoking a confrontation for polit...,1
"RT @GeraldoRivera: If you were @DonaldJTrumpJr &amp, had already testified for 30+ hours about same damn singular meeting at #TrumpTower wouldn...",1
"RT @AriFleischer: Of all the radical ideas in the D primary, this may be the most radical. This is a magnet that will make more people ente...",1
"RT @BradleyByrne: Despite spending millions and countless hours on an investigation that found NOTHING, some want to keep this nonsense goi...",1
RT @MZanona: .@GOPLeader Kevin McCarthy says GOP-led Senate Intelligence Committee was wrong to subpoena Donald Trump Jr.,1
"""RT @jason_donner: Chuck Grassley: """"I think about the time that he [Trump Jr.] spent hours w/our staff &amp, testimony...everything post the Mue...""",1
RT @Jim_Jordan: Senate Intel subpoenas @DonaldJTrumpJr. He’s already testified for 25 hours. But they’re bringing him back based on Micha...,1
RT @RepMarkMeadows: Serving a subpoena to Don Trump Jr.—a private citizen who voluntarily testified before 3 Congressional committees for 2...,1
RT @SergioGor: Speaking to reporters just now @RandPaul calls for an end to the Senate intel investigation. As we’ve heard from @senatemajl...,1
"RT @tedcruz: The Russia investigation is over. After 2 years of Dem &amp, media hysteria, after millions of dollars, after 2800 subpoenas, the...",1
"RT @GovMikeHuckabee: I sure wish Sen Richard Burr was as interested in Biden's cushy deals w/ Ukraine &amp, China while VP than he is in the ha...",1
"We have lost 500 Billion Dollars a year, for many years, on Crazy Trade with China. NO MORE!",1
RT @ThomTillis: Case closed! The Mueller Report has cleared @DonaldJTrumpJr  and the dems are now making this all about politics. Let’s mov...,1
"""RT @dbongino: """"I think it’s all about trying to destroy Bill Barr because Democrats are nervous he’s going to get to the bottom of everythi...""",1
"RT @GOPChairwoman: While @realDonaldTrump is standing up to China’s unfair trade practices, Joe Biden says they are not “competition for us...",1
